FIPS,FSA County,Program Year,Pasture Type,usdm-counties,usdm-counties-census-2020,usdm-counties-fsa-lfp,usdm-counties-reported,FSA Drought Factor,FSA Maximum Eligible Payment Months,FSA Payment Factor,Grazing Months,Discrepancy Type,Discrepancy Subtype,Discrepancy Payment Ratio,Census Payment Ratio
40111,40111,2008,Forage Sorghum,0,0,0,0,,,0,4.0667,None,,1,1
40111,40111,2008,Improved Pasture,0,0,0,0,,,0,12.1667,None,,1,1
40111,40111,2008,Native Pasture,0,0,0,0,,,0,6.1,None,,1,1
40111,40111,2008,Small Grains,0,0,0,0,,,0,6.0667,None,,1,1
40111,40111,2009,Forage Sorghum,0,0,0,0,,,0,4.0667,None,,1,1
40111,40111,2009,Improved Pasture,0,0,0,0,,,0,12.1333,None,,1,1
40111,40111,2009,Native Pasture,0,0,0,0,,,0,6.1,None,,1,1
40111,40111,2009,Small Grains,0,0,0,0,,,0,6.0333,None,,1,1
40111,40111,2010,Forage Sorghum,0,0,0,0,,,0,4.0667,None,,1,1
40111,40111,2010,Improved Pasture,0,0,0,0,,,0,12.1333,None,,1,1
40111,40111,2010,Native Pasture,0,0,0,0,,,0,6.1,None,,1,1
40111,40111,2010,Small Grains,0,0,0,0,,,0,6.0333,None,,1,1
40111,40111,2011,Forage Sorghum,3,3,3,3,,,1,4.0667,Type 3,Unexplained,3,3
40111,40111,2011,Improved Pasture,3,3,3,3,,,3,12.1333,None,,1,1
40111,40111,2011,Long Season Small Grains,0,0,0,0,,,0,6.0333,None,,1,1
40111,40111,2011,Native Pasture,3,3,3,3,,,3,6.1,None,,1,1
40111,40111,2011,Short Season Small Grains,0,0,0,0,,,0,4,None,,1,1
40111,40111,2012,Annual Crabgrass,4,4,4,4,4,5,4,6.1,None,,1,1
40111,40111,2012,Annual Ryegrass,4,4,4,4,4,5,4,6.0333,None,,1,1
40111,40111,2012,Forage Sorghum,4,4,4,4,4,4,4,4.0667,None,,1,1
40111,40111,2012,Improved Pasture,4,4,4,4,4,5,4,12.1667,None,,1,1
40111,40111,2012,Long Season Small Grains,0,0,0,0,,,0,6.0667,None,,1,1
40111,40111,2012,Native Pasture,4,4,4,4,4,5,4,6.1,None,,1,1
40111,40111,2012,Short Season Small Grains,0,0,0,0,,,0,4.0333,None,,1,1
40111,40111,2013,Annual Crabgrass,0,0,0,0,,,0,6.1,None,,1,1
40111,40111,2013,Annual Ryegrass,5,5,5,5,5,5,5,6,None,,1,1
40111,40111,2013,Forage Sorghum,0,0,0,0,,,0,4.0667,None,,1,1
40111,40111,2013,Improved Pasture,5,5,5,5,5,5,5,12.1333,None,,1,1
40111,40111,2013,Long Season Small Grains,5,5,5,5,5,5,5,6.0333,None,,1,1
40111,40111,2013,Native Pasture,0,0,0,0,,,0,6.1,None,,1,1
40111,40111,2013,Short Season Small Grains,5,5,5,5,5,4,4,4,Type 3,Cap-consistent,1.25,1.25
40111,40111,2014,Annual Crabgrass,1,1,1,1,1,5,1,6.1,None,,1,1
40111,40111,2014,Annual Ryegrass,0,0,0,0,,,0,6,None,,1,1
40111,40111,2014,Forage Sorghum,1,1,1,1,1,4,1,4.0667,None,,1,1
40111,40111,2014,Improved Pasture,1,1,1,1,1,5,1,12.1333,None,,1,1
40111,40111,2014,Long Season Small Grains,0,0,0,0,,,0,6.0333,None,,1,1
40111,40111,2014,Native Pasture,1,1,1,1,1,5,1,6.1,None,,1,1
40111,40111,2014,Short Season Small Grains,0,0,0,0,,,0,4,None,,1,1
40111,40111,2015,Annual Crabgrass,0,0,0,0,,,0,7.1,None,,1,1
40111,40111,2015,Annual Ryegrass,0,0,0,0,,,0,5,None,,1,1
40111,40111,2015,Cool Season Improved Pasture,0,0,0,0,,,0,5,None,,1,1
40111,40111,2015,Forage Sorghum,0,0,0,0,,,0,4.0667,None,,1,1
40111,40111,2015,Long Season Small Grains,0,0,0,0,,,0,6.0333,None,,1,1
40111,40111,2015,Native Pasture,0,0,0,0,,,0,7.1,None,,1,1
40111,40111,2015,Short Season Small Grains,0,0,0,0,,,0,4,None,,1,1
40111,40111,2015,Warm Season Improved Pasture,0,0,0,0,,,0,7.1,None,,1,1
40111,40111,2016,Annual Crabgrass,0,0,0,0,,,0,7.1,None,,1,1
40111,40111,2016,Annual Ryegrass,0,0,0,0,,,0,5.0333,None,,1,1
40111,40111,2016,Cool Season Improved Pasture,0,0,0,0,,,0,5.0333,None,,1,1
40111,40111,2016,Forage Sorghum,0,0,0,0,,,0,4.0667,None,,1,1
40111,40111,2016,Long Season Small Grains,0,0,0,0,,,0,6.0667,None,,1,1
40111,40111,2016,Native Pasture,0,0,0,0,,,0,7.1,None,,1,1
40111,40111,2016,Short Season Small Grains,0,0,0,0,,,0,4.0333,None,,1,1
40111,40111,2016,Warm Season Improved Pasture,0,0,0,0,,,0,7.1,None,,1,1
40111,40111,2017,Annual Crabgrass,0,0,0,0,,,0,7.1,None,,1,1
40111,40111,2017,Annual Ryegrass,1,1,1,1,1,5,1,5,None,,1,1
40111,40111,2017,Cool Season Improved Pasture,1,1,1,1,1,5,1,5,None,,1,1
40111,40111,2017,Forage Sorghum,0,0,0,0,,,0,4.0667,None,,1,1
40111,40111,2017,Long Season Small Grains,1,1,1,1,1,5,1,6.0333,None,,1,1
40111,40111,2017,Native Pasture,0,0,0,0,,,0,7.1,None,,1,1
40111,40111,2017,Short Season Small Grains,1,1,1,1,1,4,1,4,None,,1,1
40111,40111,2017,Warm Season Improved Pasture,0,0,0,0,,,0,7.1,None,,1,1
40111,40111,2018,Annual Crabgrass,0,0,0,0,,,0,7.1,None,,1,1
40111,40111,2018,Annual Ryegrass,1,1,1,1,1,5,1,5,None,,1,1
40111,40111,2018,Cool Season Improved Pasture,1,1,1,1,1,5,1,5,None,,1,1
40111,40111,2018,Forage Sorghum,0,0,0,0,,,0,4.0667,None,,1,1
40111,40111,2018,Long Season Small Grains,1,1,1,1,1,5,1,6.0333,None,,1,1
40111,40111,2018,Native Pasture,0,0,0,0,,,0,7.1,None,,1,1
40111,40111,2018,Short Season Small Grains,1,1,1,1,1,4,1,4,None,,1,1
40111,40111,2018,Warm Season Improved Pasture,0,0,0,0,,,0,7.1,None,,1,1
40111,40111,2019,Annual Crabgrass,0,0,0,0,,,0,7.1,None,,1,1
40111,40111,2019,Annual Ryegrass,0,0,0,0,,,0,5,None,,1,1
40111,40111,2019,Cool Season Improved Pasture,0,0,0,0,,,0,5,None,,1,1
40111,40111,2019,Forage Sorghum,0,0,0,0,,,0,4.0667,None,,1,1
40111,40111,2019,Long Season Small Grains,0,0,0,0,,,0,6.0333,None,,1,1
40111,40111,2019,Native Pasture,0,0,0,0,,,0,7.1,None,,1,1
40111,40111,2019,Short Season Small Grains,0,0,0,0,,,0,4,None,,1,1
40111,40111,2019,Warm Season Improved Pasture,0,0,0,0,,,0,7.1,None,,1,1
40111,40111,2020,Annual Crabgrass,0,0,0,0,,,0,7.1,None,,1,1
40111,40111,2020,Annual Ryegrass,0,0,0,0,,,0,5.0333,None,,1,1
40111,40111,2020,Cool Season Improved Pasture,0,0,0,0,,,0,5.0333,None,,1,1
40111,40111,2020,Forage Sorghum,0,0,0,0,,,0,4.0667,None,,1,1
40111,40111,2020,Long Season Small Grains,0,0,0,0,,,0,6.0667,None,,1,1
40111,40111,2020,Native Pasture,0,0,0,0,,,0,7.1,None,,1,1
40111,40111,2020,Short Season Small Grains,0,0,0,0,,,0,4.0333,None,,1,1
40111,40111,2020,Short Season Spring Small Grains,0,0,0,0,,,0,2,None,,1,1
40111,40111,2020,Warm Season Improved Pasture,0,0,0,0,,,0,7.1,None,,1,1
40111,40111,2021,Annual Crabgrass,3,3,3,3,3,5,3,7.1,None,,1,1
40111,40111,2021,Annual Ryegrass,0,0,0,0,,,0,5,None,,1,1
40111,40111,2021,Cool Season Improved Pasture,0,0,0,0,,,0,5,None,,1,1
40111,40111,2021,Forage Sorghum,3,3,3,3,3,4,3,4.0667,None,,1,1
40111,40111,2021,Long Season Small Grains,0,0,0,0,,,0,6.0333,None,,1,1
40111,40111,2021,Native Pasture,3,3,3,3,3,5,3,7.1,None,,1,1
40111,40111,2021,Short Season Fall/Winter Small Grains,0,0,0,0,,,0,4,None,,1,1
40111,40111,2021,Short Season Small Grains,0,0,0,0,,,0,4,None,,1,1
40111,40111,2021,Short Season Spring Small Grains,0,0,0,0,,,0,2,None,,1,1
40111,40111,2021,Warm Season Improved Pasture,3,3,3,3,3,5,3,7.1,None,,1,1
40111,40111,2022,Annual Crabgrass,5,5,5,5,,5,5,7.1,None,,1,1
40111,40111,2022,Annual Ryegrass,0,0,0,0,,,0,5,None,,1,1
40111,40111,2022,Cool Season Improved Pasture,0,0,0,0,,,0,5,None,,1,1
40111,40111,2022,Forage Sorghum,5,5,5,5,,4,4,4.0667,Type 3,Cap-consistent,1.25,1.25
40111,40111,2022,Long Season Small Grains,0,0,0,0,,,0,6.0333,None,,1,1
40111,40111,2022,Native Pasture,5,5,5,5,,5,5,7.1,None,,1,1
40111,40111,2022,Short Season Fall/Winter Small Grains,0,0,0,0,,,0,4,None,,1,1
40111,40111,2022,Short Season Spring Small Grains,0,0,0,0,,,0,2,None,,1,1
40111,40111,2022,Warm Season Improved Pasture,5,5,5,5,,5,5,7.1,None,,1,1
40111,40111,2023,Annual Crabgrass,0,0,0,0,,,0,7.1,None,,1,1
40111,40111,2023,Annual Ryegrass,5,5,5,5,,5,5,5,None,,1,1
40111,40111,2023,Cool Season Improved Pasture,5,5,5,5,,5,5,5,None,,1,1
40111,40111,2023,Forage Sorghum,0,0,0,0,,,0,4.0667,None,,1,1
40111,40111,2023,Long Season Small Grains,5,5,5,5,,5,5,6.0333,None,,1,1
40111,40111,2023,Native Pasture,0,0,0,0,,,0,7.1,None,,1,1
40111,40111,2023,Short Season Fall/Winter Small Grains,5,5,5,5,,4,4,4,Type 3,Cap-consistent,1.25,1.25
40111,40111,2023,Short Season Spring Small Grains,0,0,0,0,,,0,2,None,,1,1
40111,40111,2023,Warm Season Improved Pasture,0,0,0,0,,,0,7.1,None,,1,1
40111,40111,2024,Annual Crabgrass,0,0,0,0,,,0,7.1,None,,1,1
40111,40111,2024,Annual Ryegrass,0,0,0,0,,,0,5.0333,None,,1,1
40111,40111,2024,Cool Season Improved Pasture,0,0,0,0,,,0,5.0333,None,,1,1
40111,40111,2024,Forage Sorghum,0,0,0,0,,,0,4.0667,None,,1,1
40111,40111,2024,Long Season Small Grains,0,0,0,0,,,0,6.0667,None,,1,1
40111,40111,2024,Native Pasture,0,0,0,0,,,0,7.1,None,,1,1
40111,40111,2024,Short Season Fall/Winter Small Grains,0,0,0,0,,,0,4.0333,None,,1,1
40111,40111,2024,Short Season Spring Small Grains,0,0,0,0,,,0,2,None,,1,1
40111,40111,2024,Warm Season Improved Pasture,0,0,0,0,,,0,7.1,None,,1,1
40111,40111,2025,Annual Crabgrass,0,0,0,0,,,0,7.1,None,,1,1
40111,40111,2025,Annual Ryegrass,0,0,0,0,,,0,5,None,,1,1
40111,40111,2025,Cool Season Improved Pasture,0,0,0,0,,,0,5,None,,1,1
40111,40111,2025,Forage Sorghum,0,0,0,0,,,0,4.0667,None,,1,1
40111,40111,2025,Long Season Small Grains,0,0,0,0,,,0,6.0333,None,,1,1
40111,40111,2025,Native Pasture,0,0,0,0,,,0,7.1,None,,1,1
40111,40111,2025,Short Season Fall/Winter Small Grains,0,0,0,0,,,0,4,None,,1,1
40111,40111,2025,Short Season Spring Small Grains,0,0,0,0,,,0,2,None,,1,1
40111,40111,2025,Warm Season Improved Pasture,0,0,0,0,,,0,7.1,None,,1,1
40113,40113,2008,Forage Sorghum,0,0,0,0,,,0,4.0667,None,,1,1
40113,40113,2008,Improved Pasture,0,0,0,0,,,0,12.1667,None,,1,1
40113,40113,2008,Native Pasture,0,0,0,0,,,0,6.1,None,,1,1
40113,40113,2008,Small Grains,0,0,0,0,,,0,6.0667,None,,1,1
40113,40113,2009,Forage Sorghum,0,0,0,0,,,0,4.0667,None,,1,1
40113,40113,2009,Improved Pasture,0,0,0,0,,,0,12.1333,None,,1,1
40113,40113,2009,Native Pasture,0,0,0,0,,,0,6.1,None,,1,1
40113,40113,2009,Small Grains,0,0,0,0,,,0,6.0333,None,,1,1
40113,40113,2010,Forage Sorghum,0,0,0,0,,,0,4.0667,None,,1,1
40113,40113,2010,Improved Pasture,0,0,0,0,,,0,12.1333,None,,1,1
40113,40113,2010,Native Pasture,0,0,0,0,,,0,6.1,None,,1,1
40113,40113,2010,Small Grains,0,0,0,0,,,0,6.0333,None,,1,1
40113,40113,2011,Forage Sorghum,3,3,3,3,,,1,4.0667,Type 3,Unexplained,3,3
40113,40113,2011,Improved Pasture,3,3,3,3,,,3,12.1333,None,,1,1
40113,40113,2011,Long Season Small Grains,0,0,0,0,,,0,6.0333,None,,1,1
40113,40113,2011,Native Pasture,3,3,3,3,,,3,6.1,None,,1,1
40113,40113,2011,Short Season Small Grains,0,0,0,0,,,0,4,None,,1,1
40113,40113,2012,Annual Crabgrass,5,5,5,5,5,5,5,6.1,None,,1,1
40113,40113,2012,Annual Ryegrass,4,4,4,4,4,5,4,6.0333,None,,1,1
40113,40113,2012,Forage Sorghum,5,5,5,5,5,4,4,4.0667,Type 3,Cap-consistent,1.25,1.25
40113,40113,2012,Improved Pasture,5,5,5,5,5,5,5,12.1667,None,,1,1
40113,40113,2012,Long Season Small Grains,4,4,4,4,4,5,4,6.0667,None,,1,1
40113,40113,2012,Native Pasture,5,5,5,5,5,5,5,6.1,None,,1,1
40113,40113,2012,Short Season Small Grains,4,4,4,4,4,4,4,4.0333,None,,1,1
40113,40113,2013,Annual Crabgrass,4,4,4,4,4,5,4,6.1,None,,1,1
40113,40113,2013,Annual Ryegrass,5,5,5,5,5,5,5,6,None,,1,1
40113,40113,2013,Forage Sorghum,0,0,0,0,,,0,4.0667,None,,1,1
40113,40113,2013,Improved Pasture,5,5,5,5,5,5,5,12.1333,None,,1,1
40113,40113,2013,Long Season Small Grains,5,5,5,5,5,5,5,6.0333,None,,1,1
40113,40113,2013,Native Pasture,4,4,4,4,4,5,4,6.1,None,,1,1
40113,40113,2013,Short Season Small Grains,5,5,5,5,5,4,4,4,Type 3,Cap-consistent,1.25,1.25
40113,40113,2014,Annual Crabgrass,4,4,4,4,4,5,4,6.1,None,,1,1
40113,40113,2014,Annual Ryegrass,0,0,0,0,,,0,6,None,,1,1
40113,40113,2014,Forage Sorghum,4,4,4,4,4,4,4,4.0667,None,,1,1
40113,40113,2014,Improved Pasture,4,4,4,4,4,5,4,12.1333,None,,1,1
40113,40113,2014,Long Season Small Grains,3,3,3,3,3,5,3,6.0333,None,,1,1
40113,40113,2014,Native Pasture,4,4,4,4,4,5,4,6.1,None,,1,1
40113,40113,2014,Short Season Small Grains,0,0,0,0,,,0,4,None,,1,1
40113,40113,2015,Annual Crabgrass,3,3,3,3,3,5,3,7.1,None,,1,1
40113,40113,2015,Annual Ryegrass,4,4,4,4,4,5,4,5,None,,1,1
40113,40113,2015,Cool Season Improved Pasture,4,4,4,4,4,5,4,5,None,,1,1
40113,40113,2015,Forage Sorghum,0,0,0,0,,,0,4.0667,None,,1,1
40113,40113,2015,Long Season Small Grains,4,4,4,4,4,5,4,6.0333,None,,1,1
40113,40113,2015,Native Pasture,3,3,3,3,3,5,3,7.1,None,,1,1
40113,40113,2015,Short Season Small Grains,3,3,3,1,1,4,1,4,Type 2,,3,3
40113,40113,2015,Warm Season Improved Pasture,3,3,3,3,3,5,3,7.1,None,,1,1
40113,40113,2016,Annual Crabgrass,0,0,0,0,,,0,7.1,None,,1,1
40113,40113,2016,Annual Ryegrass,0,0,0,0,,,0,5.0333,None,,1,1
40113,40113,2016,Cool Season Improved Pasture,0,0,0,0,,,0,5.0333,None,,1,1
40113,40113,2016,Forage Sorghum,0,0,0,0,,,0,4.0667,None,,1,1
40113,40113,2016,Long Season Small Grains,0,0,0,0,,,0,6.0667,None,,1,1
40113,40113,2016,Native Pasture,0,0,0,0,,,0,7.1,None,,1,1
40113,40113,2016,Short Season Small Grains,0,0,0,0,,,0,4.0333,None,,1,1
40113,40113,2016,Warm Season Improved Pasture,0,0,0,0,,,0,7.1,None,,1,1
40113,40113,2017,Annual Crabgrass,0,0,0,0,,,0,7.1,None,,1,1
40113,40113,2017,Annual Ryegrass,1,1,1,1,1,5,1,5,None,,1,1
40113,40113,2017,Cool Season Improved Pasture,1,1,1,1,1,5,1,5,None,,1,1
40113,40113,2017,Forage Sorghum,0,0,0,0,,,0,4.0667,None,,1,1
40113,40113,2017,Long Season Small Grains,1,1,1,1,1,5,1,6.0333,None,,1,1
40113,40113,2017,Native Pasture,0,0,0,0,,,0,7.1,None,,1,1
40113,40113,2017,Short Season Small Grains,1,1,1,1,1,4,1,4,None,,1,1
40113,40113,2017,Warm Season Improved Pasture,0,0,0,0,,,0,7.1,None,,1,1
40113,40113,2018,Annual Crabgrass,3,3,3,3,3,5,3,7.1,None,,1,1
40113,40113,2018,Annual Ryegrass,1,1,1,1,1,5,1,5,None,,1,1
40113,40113,2018,Cool Season Improved Pasture,1,1,1,1,1,5,1,5,None,,1,1
40113,40113,2018,Forage Sorghum,3,3,3,3,3,4,3,4.0667,None,,1,1
40113,40113,2018,Long Season Small Grains,1,1,1,1,1,5,1,6.0333,None,,1,1
40113,40113,2018,Native Pasture,3,3,3,3,3,5,3,7.1,None,,1,1
40113,40113,2018,Short Season Small Grains,0,0,0,0,,,0,4,None,,1,1
40113,40113,2018,Warm Season Improved Pasture,3,3,3,3,3,5,3,7.1,None,,1,1
40113,40113,2019,Annual Crabgrass,0,0,0,0,,,0,7.1,None,,1,1
40113,40113,2019,Annual Ryegrass,0,0,0,0,,,0,5,None,,1,1
40113,40113,2019,Cool Season Improved Pasture,0,0,0,0,,,0,5,None,,1,1
40113,40113,2019,Forage Sorghum,0,0,0,0,,,0,4.0667,None,,1,1
40113,40113,2019,Long Season Small Grains,0,0,0,0,,,0,6.0333,None,,1,1
40113,40113,2019,Native Pasture,0,0,0,0,,,0,7.1,None,,1,1
40113,40113,2019,Short Season Small Grains,0,0,0,0,,,0,4,None,,1,1
40113,40113,2019,Warm Season Improved Pasture,0,0,0,0,,,0,7.1,None,,1,1
40113,40113,2020,Annual Crabgrass,0,0,0,0,,,0,7.1,None,,1,1
40113,40113,2020,Annual Ryegrass,0,0,0,0,,,0,5.0333,None,,1,1
40113,40113,2020,Cool Season Improved Pasture,0,0,0,0,,,0,5.0333,None,,1,1
40113,40113,2020,Forage Sorghum,0,0,0,0,,,0,4.0667,None,,1,1
40113,40113,2020,Long Season Small Grains,0,0,0,0,,,0,6.0667,None,,1,1
40113,40113,2020,Native Pasture,0,0,0,0,,,0,7.1,None,,1,1
40113,40113,2020,Short Season Small Grains,0,0,0,0,,,0,4.0333,None,,1,1
40113,40113,2020,Short Season Spring Small Grains,0,0,0,0,,,0,2,None,,1,1
40113,40113,2020,Warm Season Improved Pasture,0,0,0,0,,,0,7.1,None,,1,1
40113,40113,2021,Annual Crabgrass,3,3,3,3,3,5,3,7.1,None,,1,1
40113,40113,2021,Annual Ryegrass,0,0,0,0,,,0,5,None,,1,1
40113,40113,2021,Cool Season Improved Pasture,0,0,0,0,,,0,5,None,,1,1
40113,40113,2021,Forage Sorghum,3,3,3,3,3,4,3,4.0667,None,,1,1
40113,40113,2021,Long Season Small Grains,0,0,0,0,,,0,6.0333,None,,1,1
40113,40113,2021,Native Pasture,3,3,3,3,3,5,3,7.1,None,,1,1
40113,40113,2021,Short Season Fall/Winter Small Grains,0,0,0,0,,,0,4,None,,1,1
40113,40113,2021,Short Season Small Grains,0,0,0,0,,,0,4,None,,1,1
40113,40113,2021,Short Season Spring Small Grains,0,0,0,0,,,0,2,None,,1,1
40113,40113,2021,Warm Season Improved Pasture,3,3,3,3,3,5,3,7.1,None,,1,1
40113,40113,2022,Annual Crabgrass,5,5,5,5,,5,5,7.1,None,,1,1
40113,40113,2022,Annual Ryegrass,4,4,4,4,,5,4,5,None,,1,1
40113,40113,2022,Cool Season Improved Pasture,4,4,4,4,,5,4,5,None,,1,1
40113,40113,2022,Forage Sorghum,5,5,5,5,,4,4,4.0667,Type 3,Cap-consistent,1.25,1.25
40113,40113,2022,Long Season Small Grains,4,4,4,4,,5,4,6.0333,None,,1,1
40113,40113,2022,Native Pasture,5,5,5,5,,5,5,7.1,None,,1,1
40113,40113,2022,Short Season Fall/Winter Small Grains,4,4,4,4,,4,4,4,None,,1,1
40113,40113,2022,Short Season Spring Small Grains,3,3,3,3,,2,2,2,Type 3,Cap-consistent,1.5,1.5
40113,40113,2022,Warm Season Improved Pasture,5,5,5,5,,5,5,7.1,None,,1,1
40113,40113,2023,Annual Crabgrass,5,5,5,5,,5,5,7.1,None,,1,1
40113,40113,2023,Annual Ryegrass,5,5,5,5,,5,5,5,None,,1,1
40113,40113,2023,Cool Season Improved Pasture,5,5,5,5,,5,5,5,None,,1,1
40113,40113,2023,Forage Sorghum,4,4,4,4,,4,4,4.0667,None,,1,1
40113,40113,2023,Long Season Small Grains,5,5,5,5,,5,5,6.0333,None,,1,1
40113,40113,2023,Native Pasture,5,5,5,5,,5,5,7.1,None,,1,1
40113,40113,2023,Short Season Fall/Winter Small Grains,5,5,5,5,,4,4,4,Type 3,Cap-consistent,1.25,1.25
40113,40113,2023,Short Season Spring Small Grains,5,5,5,5,,2,2,2,Type 3,Cap-consistent,2.5,2.5
40113,40113,2023,Warm Season Improved Pasture,5,5,5,5,,5,5,7.1,None,,1,1
40113,40113,2024,Annual Crabgrass,4,4,4,4,,5,4,7.1,None,,1,1
40113,40113,2024,Annual Ryegrass,4,4,4,4,,5,4,5.0333,None,,1,1
40113,40113,2024,Cool Season Improved Pasture,4,4,4,4,,5,4,5.0333,None,,1,1
40113,40113,2024,Forage Sorghum,4,4,4,4,,4,4,4.0667,None,,1,1
40113,40113,2024,Long Season Small Grains,4,4,4,4,,5,4,6.0667,None,,1,1
40113,40113,2024,Native Pasture,4,4,4,4,,5,4,7.1,None,,1,1
40113,40113,2024,Short Season Fall/Winter Small Grains,4,4,4,4,,4,4,4.0333,None,,1,1
40113,40113,2024,Short Season Spring Small Grains,0,0,0,0,,,0,2,None,,1,1
40113,40113,2024,Warm Season Improved Pasture,4,4,4,4,,5,4,7.1,None,,1,1
40113,40113,2025,Annual Crabgrass,0,0,0,0,,,0,7.1,None,,1,1
40113,40113,2025,Annual Ryegrass,0,0,0,0,,,0,5,None,,1,1
40113,40113,2025,Cool Season Improved Pasture,0,0,0,0,,,0,5,None,,1,1
40113,40113,2025,Forage Sorghum,0,0,0,0,,,0,4.0667,None,,1,1
40113,40113,2025,Long Season Small Grains,0,0,0,0,,,0,6.0333,None,,1,1
40113,40113,2025,Native Pasture,0,0,0,0,,,0,7.1,None,,1,1
40113,40113,2025,Short Season Fall/Winter Small Grains,0,0,0,0,,,0,4,None,,1,1
40113,40113,2025,Short Season Spring Small Grains,0,0,0,0,,,0,2,None,,1,1
40113,40113,2025,Warm Season Improved Pasture,0,0,0,0,,,0,7.1,None,,1,1
40115,40115,2008,Forage Sorghum,0,0,0,0,,,0,4.0667,None,,1,1
40115,40115,2008,Improved Pasture,0,0,0,0,,,0,12.1667,None,,1,1
40115,40115,2008,Native Pasture,0,0,0,0,,,0,6.1,None,,1,1
40115,40115,2008,Small Grains,0,0,0,0,,,0,6.0667,None,,1,1
40115,40115,2009,Forage Sorghum,0,0,0,0,,,0,4.0667,None,,1,1
40115,40115,2009,Improved Pasture,0,0,0,0,,,0,12.1333,None,,1,1
40115,40115,2009,Native Pasture,0,0,0,0,,,0,6.1,None,,1,1
40115,40115,2009,Small Grains,0,0,0,0,,,0,6.0333,None,,1,1
40115,40115,2010,Forage Sorghum,0,0,0,0,,,0,4.0667,None,,1,1
40115,40115,2010,Improved Pasture,0,0,0,0,,,0,12.1333,None,,1,1
40115,40115,2010,Native Pasture,0,0,0,0,,,0,6.1,None,,1,1
40115,40115,2010,Small Grains,0,0,0,0,,,0,6.0333,None,,1,1
40115,40115,2011,Forage Sorghum,1,1,1,1,,,1,4.0667,None,,1,1
40115,40115,2011,Improved Pasture,1,1,1,1,,,1,12.1333,None,,1,1
40115,40115,2011,Long Season Small Grains,0,0,0,0,,,0,6.0333,None,,1,1
40115,40115,2011,Native Pasture,1,1,1,1,,,1,6.1,None,,1,1
40115,40115,2011,Short Season Small Grains,0,0,0,0,,,0,4,None,,1,1
40115,40115,2012,Annual Crabgrass,5,5,5,5,5,5,5,6.1,None,,1,1
40115,40115,2012,Forage Sorghum,5,5,5,5,5,4,4,4.0667,Type 3,Cap-consistent,1.25,1.25
40115,40115,2012,Improved Pasture,5,5,5,5,5,5,5,12.1667,None,,1,1
40115,40115,2012,Long Season Small Grains,0,0,0,0,,,0,6.0667,None,,1,1
40115,40115,2012,Native Pasture,5,5,5,5,5,5,5,6.1,None,,1,1
40115,40115,2012,Short Season Small Grains,0,0,0,0,,,0,4.0333,None,,1,1
40115,40115,2013,Annual Crabgrass,0,0,0,0,,,0,6.1,None,,1,1
40115,40115,2013,Forage Sorghum,0,0,0,0,,,0,4.0667,None,,1,1
40115,40115,2013,Improved Pasture,1,1,1,1,1,5,1,12.1333,None,,1,1
40115,40115,2013,Long Season Small Grains,1,1,1,1,1,5,1,6.0333,None,,1,1
40115,40115,2013,Native Pasture,0,0,0,0,,,0,6.1,None,,1,1
40115,40115,2013,Short Season Small Grains,1,1,1,1,1,4,1,4,None,,1,1
40115,40115,2014,Annual Crabgrass,4,4,4,4,4,5,4,6.1,None,,1,1
40115,40115,2014,Forage Sorghum,0,0,0,0,,,0,4.0667,None,,1,1
40115,40115,2014,Improved Pasture,4,4,4,4,4,5,4,12.1333,None,,1,1
40115,40115,2014,Long Season Small Grains,0,0,0,0,,,0,6.0333,None,,1,1
40115,40115,2014,Native Pasture,4,4,4,4,4,5,4,6.1,None,,1,1
40115,40115,2014,Short Season Small Grains,0,0,0,0,,,0,4,None,,1,1
40115,40115,2015,Annual Crabgrass,0,0,0,0,,,0,7.1,None,,1,1
40115,40115,2015,Annual Ryegrass,0,0,0,0,,,0,5,None,,1,1
40115,40115,2015,Cool Season Improved Pasture,0,0,0,0,,,0,5,None,,1,1
40115,40115,2015,Forage Sorghum,0,0,0,0,,,0,4.0667,None,,1,1
40115,40115,2015,Long Season Small Grains,0,0,0,0,,,0,6.0333,None,,1,1
40115,40115,2015,Native Pasture,0,0,0,0,,,0,7.1,None,,1,1
40115,40115,2015,Short Season Small Grains,0,0,0,0,,,0,4,None,,1,1
40115,40115,2015,Warm Season Improved Pasture,0,0,0,0,,,0,7.1,None,,1,1
40115,40115,2016,Annual Crabgrass,0,0,0,0,,,0,7.1,None,,1,1
40115,40115,2016,Annual Ryegrass,0,0,0,0,,,0,5.0333,None,,1,1
40115,40115,2016,Cool Season Improved Pasture,0,0,0,0,,,0,5.0333,None,,1,1
40115,40115,2016,Forage Sorghum,0,0,0,0,,,0,4.0667,None,,1,1
40115,40115,2016,Long Season Small Grains,0,0,0,0,,,0,6.0667,None,,1,1
40115,40115,2016,Native Pasture,0,0,0,0,,,0,7.1,None,,1,1
40115,40115,2016,Short Season Small Grains,0,0,0,0,,,0,4.0333,None,,1,1
40115,40115,2016,Warm Season Improved Pasture,0,0,0,0,,,0,7.1,None,,1,1
40115,40115,2017,Annual Crabgrass,0,0,0,0,,,0,7.1,None,,1,1
40115,40115,2017,Annual Ryegrass,0,0,0,0,,,0,5,None,,1,1
40115,40115,2017,Cool Season Improved Pasture,0,0,0,0,,,0,5,None,,1,1
40115,40115,2017,Forage Sorghum,0,0,0,0,,,0,4.0667,None,,1,1
40115,40115,2017,Long Season Small Grains,0,0,0,0,,,0,6.0333,None,,1,1
